row_id,source_id,is_synthetic,parent_original_index,generation_method
r_000721,original_456,True,456,source_bound_bootstrap_noise
r_000722,original_433,True,433,source_bound_bootstrap_noise
r_000723,original_607,True,607,source_bound_bootstrap_noise
r_000724,original_654,True,654,source_bound_bootstrap_noise
r_000725,original_344,True,344,source_bound_bootstrap_noise
r_000726,original_525,True,525,source_bound_bootstrap_noise
r_000727,original_352,True,352,source_bound_bootstrap_noise
r_000728,original_446,True,446,source_bound_bootstrap_noise
r_000729,original_90,True,90,source_bound_bootstrap_noise
r_000730,original_63,True,63,source_bound_bootstrap_noise
r_000731,original_472,True,472,source_bound_bootstrap_noise
r_000732,original_641,True,641,source_bound_bootstrap_noise
r_000733,original_57,True,57,source_bound_bootstrap_noise
r_000734,original_446,True,446,source_bound_bootstrap_noise
r_000735,original_597,True,597,source_bound_bootstrap_noise
r_000736,original_289,True,289,source_bound_bootstrap_noise
r_000737,original_620,True,620,source_bound_bootstrap_noise
r_000738,original_728,True,728,source_bound_bootstrap_noise
r_000739,original_492,True,492,source_bound_bootstrap_noise
r_000740,original_272,True,272,source_bound_bootstrap_noise
r_000741,original_201,True,201,source_bound_bootstrap_noise
r_000742,original_379,True,379,source_bound_bootstrap_noise
r_000743,original_487,True,487,source_bound_bootstrap_noise
r_000744,original_518,True,518,source_bound_bootstrap_noise
r_000745,original_733,True,733,source_bound_bootstrap_noise
r_000746,original_288,True,288,source_bound_bootstrap_noise
r_000747,original_552,True,552,source_bound_bootstrap_noise
r_000748,original_405,True,405,source_bound_bootstrap_noise
r_000749,original_166,True,166,source_bound_bootstrap_noise
r_000750,original_434,True,434,source_bound_bootstrap_noise
r_000751,original_217,True,217,source_bound_bootstrap_noise
r_000752,original_412,True,412,source_bound_bootstrap_noise
r_000753,original_385,True,385,source_bound_bootstrap_noise
r_000754,original_521,True,521,source_bound_bootstrap_noise
r_000755,original_509,True,509,source_bound_bootstrap_noise
r_000756,original_460,True,460,source_bound_bootstrap_noise
r_000757,original_101,True,101,source_bound_bootstrap_noise
r_000758,original_248,True,248,source_bound_bootstrap_noise
r_000759,original_534,True,534,source_bound_bootstrap_noise
r_000760,original_557,True,557,source_bound_bootstrap_noise
r_000761,original_467,True,467,source_bound_bootstrap_noise
r_000762,original_472,True,472,source_bound_bootstrap_noise
r_000763,original_591,True,591,source_bound_bootstrap_noise
r_000764,original_686,True,686,source_bound_bootstrap_noise
r_000765,original_733,True,733,source_bound_bootstrap_noise
r_000766,original_174,True,174,source_bound_bootstrap_noise
r_000767,original_358,True,358,source_bound_bootstrap_noise
r_000768,original_253,True,253,source_bound_bootstrap_noise
r_000769,original_751,True,751,source_bound_bootstrap_noise
r_000770,original_552,True,552,source_bound_bootstrap_noise
r_000771,original_551,True,551,source_bound_bootstrap_noise
r_000772,original_123,True,123,source_bound_bootstrap_noise
r_000773,original_133,True,133,source_bound_bootstrap_noise
r_000774,original_583,True,583,source_bound_bootstrap_noise
r_000775,original_7,True,7,source_bound_bootstrap_noise
r_000776,original_299,True,299,source_bound_bootstrap_noise
r_000777,original_571,True,571,source_bound_bootstrap_noise
r_000778,original_211,True,211,source_bound_bootstrap_noise
r_000779,original_453,True,453,source_bound_bootstrap_noise
r_000780,original_423,True,423,source_bound_bootstrap_noise
r_000781,original_550,True,550,source_bound_bootstrap_noise
r_000782,original_744,True,744,source_bound_bootstrap_noise
r_000783,original_232,True,232,source_bound_bootstrap_noise
r_000784,original_454,True,454,source_bound_bootstrap_noise
r_000785,original_599,True,599,source_bound_bootstrap_noise
r_000786,original_181,True,181,source_bound_bootstrap_noise
r_000787,original_285,True,285,source_bound_bootstrap_noise
r_000788,original_113,True,113,source_bound_bootstrap_noise
r_000789,original_602,True,602,source_bound_bootstrap_noise
r_000790,original_571,True,571,source_bound_bootstrap_noise
r_000791,original_403,True,403,source_bound_bootstrap_noise
r_000792,original_119,True,119,source_bound_bootstrap_noise
r_000793,original_348,True,348,source_bound_bootstrap_noise
r_000794,original_299,True,299,source_bound_bootstrap_noise
r_000795,original_50,True,50,source_bound_bootstrap_noise
r_000796,original_741,True,741,source_bound_bootstrap_noise
r_000797,original_671,True,671,source_bound_bootstrap_noise
r_000798,original_148,True,148,source_bound_bootstrap_noise
r_000799,original_119,True,119,source_bound_bootstrap_noise
r_000800,original_374,True,374,source_bound_bootstrap_noise
r_000801,original_478,True,478,source_bound_bootstrap_noise
r_000802,original_729,True,729,source_bound_bootstrap_noise
r_000803,original_463,True,463,source_bound_bootstrap_noise
r_000804,original_161,True,161,source_bound_bootstrap_noise
r_000805,original_575,True,575,source_bound_bootstrap_noise
r_000806,original_7,True,7,source_bound_bootstrap_noise
r_000807,original_365,True,365,source_bound_bootstrap_noise
r_000808,original_41,True,41,source_bound_bootstrap_noise
r_000809,original_160,True,160,source_bound_bootstrap_noise
r_000810,original_354,True,354,source_bound_bootstrap_noise
r_000811,original_102,True,102,source_bound_bootstrap_noise
r_000812,original_669,True,669,source_bound_bootstrap_noise
r_000813,original_160,True,160,source_bound_bootstrap_noise
r_000814,original_122,True,122,source_bound_bootstrap_noise
r_000815,original_645,True,645,source_bound_bootstrap_noise
r_000816,original_497,True,497,source_bound_bootstrap_noise
r_000817,original_133,True,133,source_bound_bootstrap_noise
r_000818,original_467,True,467,source_bound_bootstrap_noise
r_000819,original_450,True,450,source_bound_bootstrap_noise
r_000820,original_509,True,509,source_bound_bootstrap_noise
r_000821,original_157,True,157,source_bound_bootstrap_noise
r_000822,original_500,True,500,source_bound_bootstrap_noise
r_000823,original_576,True,576,source_bound_bootstrap_noise
r_000824,original_396,True,396,source_bound_bootstrap_noise
r_000825,original_684,True,684,source_bound_bootstrap_noise
r_000826,original_241,True,241,source_bound_bootstrap_noise
r_000827,original_106,True,106,source_bound_bootstrap_noise
r_000828,original_536,True,536,source_bound_bootstrap_noise
r_000829,original_69,True,69,source_bound_bootstrap_noise
r_000830,original_390,True,390,source_bound_bootstrap_noise
r_000831,original_1,True,1,source_bound_bootstrap_noise
r_000832,original_122,True,122,source_bound_bootstrap_noise
r_000833,original_21,True,21,source_bound_bootstrap_noise
r_000834,original_274,True,274,source_bound_bootstrap_noise
r_000835,original_478,True,478,source_bound_bootstrap_noise
r_000836,original_673,True,673,source_bound_bootstrap_noise
r_000837,original_353,True,353,source_bound_bootstrap_noise
r_000838,original_334,True,334,source_bound_bootstrap_noise
r_000839,original_403,True,403,source_bound_bootstrap_noise
r_000840,original_524,True,524,source_bound_bootstrap_noise
r_000841,original_636,True,636,source_bound_bootstrap_noise
r_000842,original_92,True,92,source_bound_bootstrap_noise
r_000843,original_529,True,529,source_bound_bootstrap_noise
r_000844,original_396,True,396,source_bound_bootstrap_noise
r_000845,original_669,True,669,source_bound_bootstrap_noise
r_000846,original_28,True,28,source_bound_bootstrap_noise
r_000847,original_461,True,461,source_bound_bootstrap_noise
r_000848,original_553,True,553,source_bound_bootstrap_noise
r_000849,original_687,True,687,source_bound_bootstrap_noise
r_000850,original_149,True,149,source_bound_bootstrap_noise
r_000851,original_166,True,166,source_bound_bootstrap_noise
r_000852,original_362,True,362,source_bound_bootstrap_noise
r_000853,original_135,True,135,source_bound_bootstrap_noise
r_000854,original_631,True,631,source_bound_bootstrap_noise
r_000855,original_248,True,248,source_bound_bootstrap_noise
r_000856,original_465,True,465,source_bound_bootstrap_noise
r_000857,original_225,True,225,source_bound_bootstrap_noise
r_000858,original_643,True,643,source_bound_bootstrap_noise
r_000859,original_657,True,657,source_bound_bootstrap_noise
r_000860,original_477,True,477,source_bound_bootstrap_noise
r_000861,original_682,True,682,source_bound_bootstrap_noise
r_000862,original_340,True,340,source_bound_bootstrap_noise
r_000863,original_336,True,336,source_bound_bootstrap_noise
r_000864,original_760,True,760,source_bound_bootstrap_noise
r_000865,original_511,True,511,source_bound_bootstrap_noise
r_000866,original_462,True,462,source_bound_bootstrap_noise
r_000867,original_464,True,464,source_bound_bootstrap_noise
r_000868,original_226,True,226,source_bound_bootstrap_noise
r_000869,original_350,True,350,source_bound_bootstrap_noise
r_000870,original_362,True,362,source_bound_bootstrap_noise
r_000871,original_1,True,1,source_bound_bootstrap_noise
r_000872,original_685,True,685,source_bound_bootstrap_noise
r_000873,original_343,True,343,source_bound_bootstrap_noise
r_000874,original_327,True,327,source_bound_bootstrap_noise
r_000875,original_381,True,381,source_bound_bootstrap_noise
r_000876,original_105,True,105,source_bound_bootstrap_noise
r_000877,original_478,True,478,source_bound_bootstrap_noise
r_000878,original_90,True,90,source_bound_bootstrap_noise
r_000879,original_372,True,372,source_bound_bootstrap_noise
r_000880,original_573,True,573,source_bound_bootstrap_noise
r_000881,original_257,True,257,source_bound_bootstrap_noise
r_000882,original_439,True,439,source_bound_bootstrap_noise
r_000883,original_234,True,234,source_bound_bootstrap_noise
r_000884,original_28,True,28,source_bound_bootstrap_noise
r_000885,original_562,True,562,source_bound_bootstrap_noise
r_000886,original_41,True,41,source_bound_bootstrap_noise
r_000887,original_726,True,726,source_bound_bootstrap_noise
r_000888,original_473,True,473,source_bound_bootstrap_noise
r_000889,original_123,True,123,source_bound_bootstrap_noise
r_000890,original_454,True,454,source_bound_bootstrap_noise
r_000891,original_464,True,464,source_bound_bootstrap_noise
r_000892,original_181,True,181,source_bound_bootstrap_noise
r_000893,original_686,True,686,source_bound_bootstrap_noise
r_000894,original_173,True,173,source_bound_bootstrap_noise
r_000895,original_733,True,733,source_bound_bootstrap_noise
r_000896,original_184,True,184,source_bound_bootstrap_noise
r_000897,original_453,True,453,source_bound_bootstrap_noise
r_000898,original_160,True,160,source_bound_bootstrap_noise
r_000899,original_456,True,456,source_bound_bootstrap_noise
r_000900,original_68,True,68,source_bound_bootstrap_noise
r_000901,original_324,True,324,source_bound_bootstrap_noise
r_000902,original_499,True,499,source_bound_bootstrap_noise
r_000903,original_725,True,725,source_bound_bootstrap_noise
r_000904,original_55,True,55,source_bound_bootstrap_noise
r_000905,original_333,True,333,source_bound_bootstrap_noise
r_000906,original_324,True,324,source_bound_bootstrap_noise
